891,4,44126368,Analista de Sistemas,"Brindar apoyo técnico a los usuarios de ERP y apoyo técnico en casos de hardware y software. Garantizar el cumplimiento de los procedimientos y políticas de IT establecidos por la empresa. Apoyar en el cumplimiento de las metas del área.
 Apoyo a helpdesk a usuarios de ERP, asesorándolos en la solución de problemas. Apoyo a usuarios de hardware y software. Apoyo en instalación, configuración y solución de problemas. Solicitar accesos a los usuarios de ERP.","Con conocimiento básico de programación Visual, Power Builder, etc. Base de Datos (Querys) Lenguaje SQL Server, Office (Excel intermedio), Exchange, Windows, antivirus, Internet, Soporte Configuración, Inglés técnico, Portugués deseable."
892,3,44126370,Jefe de desarrollo de TI,"Gestionar al equipo de líderes de proyectos, ingeniero de soluciones, planes y BPM.
 Asegurar la correcta planificación de los recursos, controles de cambios, tiempos, costos y calidad de los proyectos.
 Mantener coordinación adecuada con áreas internas de TI: Arquitectura, PDS, Seguridad, Canales Virtuales, Gerencia TI u otras.
 Mantener una comunicación oportuna y apropiada con las diferentes áreas usuarias de la compañía para asegurar el acompañamiento adecuado durante el servicio.
 Atender e implementar las medidas correctivas recomendadas por el área de Calidad y/o Arquitectura Empresarial.
 Hacer seguimiento a los proveedores de desarrollo y asegurar el cumplimiento de los niveles de servicios contratados con los ellos.
 Cumplir y hacer cumplir las políticas y estándares definidos en PPS.
 Mantener informado a la sub-gerencia de desarrollo sobre el estado de la cartera de los proyectos, a través de reportes e indicadores de gestión.","Deseable con especialización en proyectos.
 Conocimientos de Project y Excel a nivel intermedio-avanzado.
 Experiencia de 4 años en áreas de proyectos de sistemas.
 Experiencia de al menos 1 año como gestor, supervisor o coordinador de proyectos de sistemas."
893,6,44126371,Analista de Procesos e Información Logística,"Elaborar y diseñar el flujo de los procesos logísticos.
 Identificar las áreas de oportunidad en los procesos logísticos de la empresa.
 Identificar la información relevante para la toma de decisiones.
 Diseñar herramientas de gestión que impliquen mayor eficiencia cuantificable en la gestión operativa.","Conocimiento de procesos logísticos.
 Manejo de excel a nivel avanzado.
 Mínimo un año de experiencia en mapeo y análisis de procesos logísticos.
 Deseable Inglés intermedio.
 Deseable con conocimiento de Programa Business Intelligence."
894,1,44126375,Desarrollador de Sistemas,"1. Desarrollar las aplicaciones o sistemas informáticos de la compañía garantizando su correcto funcionamiento, y cumpliendo con los tiempos establecidos.
 2. Levantamiento de procesos o información.
 3. Análisis de requerimientos.
 4. Diseño de inter-relación de tablas y/o bases de datos.
 5. Modelado de Base de datos.
 6. Programación de sistemas.
 7. Presentaciones y capacitaciones a usuarios.","- Conocimientos de Visual .NET - Avanzado.
 - Conocimientos de Programación con móviles – Avanzado.
 - Probada experiencia con el uso de códigos de barras.
 Deseable Certificaciones en .Net.
 - Base de Datos.
 Oracle.
 - Programación.
 Dominio del lenguaje de programación Visual .NET Avanzado.
 - .NET (Windows Forms).
 Dominio de programación en “N” capas."
895,6,44126404,Practicante de Riesgos de Portafolio,"Realizar la valorización de activos financieros (derivados).
 Realizar modelos financieros con simulaciones de Montecarlo.
 Comunicar resultados al Gerente de División.","Experiencia mínima en Empresas de servicios, financieras y/o Empresas consultoras.
 Idealmente haber llevado Cursos de inversiones (bonos, derivados).
 Conocimiento de SQL, Base de datos, Visual Basic."
896,3,44126414,Practicante Business Support,"- Sólidos conocimientos de MSSQL 2005/2008.
 - Conocimientos básicos de Business Intelligence, de preferencia que haya tenido contacto con MS Analysis Servicies y MS Integration Services.
 - Conocimientos de MS Excel 2007/2010 Nivel Intermedio a más.
 - Conocimientos sólidos en la creación de macros especializadas y uso de Tablas Dinámicas.
 - Conocimientos avanzados de manejo de equipos móviles(Smartphone?s, iPads, iPhone, etc).",Haber practicado brindando soporte en programación en sistemas (No Indispensable).
897,6,44126419,Project Leader,"•Planificación y control del proyecto a cargo.
 •Dirección y coordinación de todos los recursos empleados en el proyecto.
 •Coordinación con el cliente.
 •Responsable del cumplimiento de los objetivos establecidos.","•Experiencia de 3 a 5 años liderando equipos de desarrollo.
 •Experiencia en desarrollo IT (no outsourcing o Software Factory).
 •Deseable estudios de especialización en Gestión de Proyectos."
898,3,44126428,Analista de IT,"Active Directory: Configuración, Instalación y problemáticas del mismo.
 • Router, Switch CISCO y Appliance: Administrador y Configuración(WEB Y CONSOLA)
 • Proxy y Firewall PALO Alto PA 500 Administración y Configuración(Manejo de permisos, Filtro web, Creación Políticas, etc)
 • Redes inalámbricas: Instalación, Administración y Configuración(RADIUS).
 • Internet: Administrador, Configuración y problemáticas.
 • Base de Datos: Backup, Administración,
 Configuración y problemáticas, (SQL2000 y SQL2005).
 • Sistemas Operativos: Windows 2008 Server, Windows XP y Windows 7, Windows 8(Instalación, Configuración)
 • Conocimientos en Antivirus: Mcafee, NOD32, Kaspersky, Symantec, TrendMicro etc.(Consola de Administración)
 • Cableado estructurado (UTP, Fibra Óptica, etc.)
 * Conocimiento Básico en Central Telefónica (AVAYA).
 * Telefonía IP(Instalación, Configuración), Softphone.
 • Soporte de Laptop, Desktop y Servidores IBM,LENOVO,DELL.
 • Conocimiento de UPS, equipos móviles (Blackberry, Iphone, Android, etc.). Instalación, Configuración.
 • Administración y configuración de Cámaras IP y/o Análogas
 * Manejo de Lotus Notes 8.5, 9.0( Instalación, Configuración)
 * Manejo de ERP AX DYNAMICS X4(Creación de usuarios, asignación de permisos, problemáticas)
 * Conocimiento de FILE SERVER, WEB SERVER(Asignación de Permisos, creación de cuotas, etc)
 * Conocimiento de Servidores de Impresión
 *Manejo de VMware Instalación - Configuración.
 *Otros",Minina 3 años en posiciones similares
899,4,44126430,Analista Técnico Funcional,"-Realizar tareas de Relevamiento.
 -Análisis y diseño de los sistemas informáticos.
 -Efectuar el relevamiento de datos de los proyectos a desarrollar.
 -implementar soluciones junto a el equipo de desarrollo.
 -Especificar los requerimientos y funcionalidades de la solución.",-Capacidad de interrelación a todo nivel.
900,1,44126431,Programador de Software,"- Especificaciones del software.
 - Análisis de los requerimientos del software.
 - Diseño y mejora de prototipos y de demos para validar requerimientos.
 - Testeo de las aplicaciones y supervisión del proceso de arranque de la aplicación.
 - Mantenimiento.","-Calidad de Trabajo, evitar reprocesos en el desarrollo de sus tareas."
901,6,44126437,QA Engineer Senior,"•To skillfully work to achieve the client’s and team needs and goals, with total quality orientation.
 •To be a team player working remotely for a project, defining, developing and implementing test plans and test cases/scripts; also reporting defects and suggesting improvements.
 •To create a professional relationship with clients and teammates, based on a good communication skills and practices.","•1,5 to 4 years of experience in a similar position, preferably with a software company, creating and developing testing projects, applying different testing strategies and tools and ensuring completion of testing within scheduled timeframes and goals. Agile methodology experience (Scrum) is preferred.
 •A blend of creative and logical skills with particular focus on detailed oriented.
 •Strong research and communicative skills.
 • Ability to troubleshoot issues effectively. Correctly label and report bugs for tracking purposes.
 •Expertise in functional/manual and regression testing, test case management, automation testing tools, performance testing tools, etc.
 •Intermediate/Advanced English language level."
902,3,44126438,Referente Técnico en Java (Titanium),"•Interacts directly with the Client to identify application requirements.
 •Participates on estimations and team commitments.
 •Plans and determines the best way to implement those requirements in code.
 •Collaborates closely with QA engineers to identify application weakness, failure points and bugs.
 •Demonstrates the software behavior to the end Client after the end of each sprint.
 
 Senior level Project Leads drive the following:
 •Design architecture.
 •Coaching team to ensure growth and professional success.
 •Review team software development code.","•2 or more years of experience in similar position.
 •Advanced knowledge of TITANIUM.
 •Experience withWeb Services.
 •Experience in database (eg MySQL, Postgres), Management ORM (eg Hibernate, JPA).
 • Advanced english language skills (preferably).
 •Preferably knowledge of any MVC framework (eg Spring MVC 3). Knowledge of unit test tool (eg JUnit), Application Server (eg Glassfish, Weblogic) . UI Framework: (eg Apache Wicket, JSF), Design patterns. Agile Methodology."
903,6,44126439,Referente Técnico en QA,"•To skillfully work to achieve the client’s and team needs and goals, with total quality orientation.
 •To be a team player working remotely for a project, defining, developing and implementing test plans and test cases/scripts; also reporting defects and suggesting improvements.
 •To create a professional relationship with clients and teammates, based on a good communication skills and practices.","•2 years of experience in a similar position, preferably with a software company, creating and developing testing projects, applying different testing strategies and tools and ensuring completion of testing within scheduled timeframes and goals. Agile methodology experience (Scrum) is preferred.
 •A blend of creative and logical skills with particular focus on detailed oriented.
 •Strong research and communicative skills.
 •Ability to troubleshoot issues effectively. Correctly label and report bugs for tracking purposes.
 •Expertise in functional/manual and regression testing, test case management, automation testing tools, performance testing tools, etc.
 •Intermediate English language level."
904,1,44126443,Quality Assurance Tester,"1. Testing manual y automatizado de varios tipos según sea necesario:
 
 a. Caja negra.
 b. Documentación (especificaciones, diseño, etc).
 c. Regresión.
 d. Smoke.
 e. Datos / BD.
 f. Funcional / no funcional.
 g. Usabilidad.
 h. Contenido.
 i. Integración.
 j. Aceptación.
 k. Unidad.
 l. Código / caja blanca (en ciertos casos).
 m. Compatibilidad.
 n. Performance.
 
 2. Creación y ejecución de test cases y test suites (en todas las fases del ciclo de vida).
 3. Elaboración de estimados para proyectos.
 4. Creación y ejecución de scripts de automatización de pruebas.
 5. Elaboración de reportes y matrices de resultados.
 6. Creación, seguimiento y control de defectos utilizando múltiples herramientas.
 7. Análisis y seguimiento de logs de software.
 8. Configuración de entornos de prueba según requerimientos.
 9. Análisis de requerimientos de software.
 10. Creación de manuales y tutoriales de uso de software.","1. Deseable experiencia en posiciones similares, relacionadas con el control de calidad de productos de software.
 2. Tener una alta capacidad de análisis, síntesis, observación, razonamiento lógico, creatividad y pensamiento crítico.
 3. Conocer aplicación de metodologías de control de calidad de software, herramientas orientadas a la detección de errores (nremote, Putty, Poderosa, firebug, httpfox) , enfoques como las pruebas de caja negra, caja blanca y elaboración de test suites.
 4. Deseable Conocimiento en automatización de pruebas y elaboración de scripts, para proyectos desktop y móviles. (Conocimiento de lenguaje python es deseable).
 5. Conocimiento del uso de metodologías ágiles de control de calidad.
 6. Reporte conciso y el seguimiento de defectos reportados hasta el punto de resolución, mediante el uso de herramientas de rastreo (Jira, Mantis, bugzilla, y otros)
 7. Uso de Visio u otros programas para diagramar flujos funcionales y de datos.
 8. Experiencia operativa en ADOBE Flash, Adobe CS 5.5, HTML5, lenguaje Java, .net o Python.
 9. Experiencia en el uso de herramientas de control de versiones (SVN, Adobe Bridge, etc)
 10. Conocimiento en uso de dispositivos móviles en las diferentes plataformas Android, IOS y Windows Phone.
 11. Conocimiento en uso de bases de datos (SQL, MYSQL u ORACLE), elaboración de queries, y pruebas orientadas a este nivel.
 13. Usuario WEB experto.(Manejo de conceptos como usabilidad,
 funcionalidad, etc)
 14.Tener capacidad de comunicación clara y fluida a nivel horizontal y
 vertical."
905,4,44126451,CONSULTOR SENIOR,"•Control, seguimiento y priorización de la atención de los requerimientos funcionales así como de las iniciativas regionales dentro del modelo regional de SAP. Responsable de la planificación, definición y gestión de actividades a nivel local para la implementación de estas iniciativas.
 •Gestión de las soluciones de las problemáticas identificadas a nivel de SAP. Responsable de brindar las respuestas oportunas a los principales clientes del negocio.
 •Evaluación e identificación de impactos en los procesos o en la organización, como parte de la definición o implementación de cambios en el modelo de procesos regional.
 •Gestión de comunicaciones a nivel local sobre cambios o lanzamiento de proyectos en el marco regional de SAP.
 •Gestión de requerimientos regionales de índole técnico con las áreas correspondientes del negocio.
 •Elabora reportes de status de requerimientos así como presentaciones de avance.","•Experiencia mínima de 3 años en consultoría habiendo participado en el Desarrollo de proyectos y/o Implementación de Sistemas.
 •Deseable haber utilizado la metodología ASAP en la implementación de proyectos SAP o Metodologías afines en implantación o Gestión de Proyectos (PMI, BMP).
 •Manejo de MS Office a nivel avanzado.
 •Manejo de Adonis y Ms Project."
906,1,44126470,Practicante de Ingeniería de Software,"Requerimos de estudiantes de los últimos ciclos de la carrera de ingeniería informática con muchas ganas de aplicar los conocimientos adquiridos académicamente y que puedan colaborar en diversos proyectos de alcance nacional e internacional, estarán a cargo de:
 
 - Documentación y control de calidad de sistemas empresariales.
 - Instalación y configuración de software.
 - Investigación de librerías y componentes de software.
 - Programación en HTML, .NET, PHP, JAVA, dispositivos móviles.
 - Diseño, documentación e implementación de bases de datos",- Interés por especializarse en ingeniería de software.
907,6,44126476,Jefe Comercial de Instalaciones Electricas,"Responsable de captar clientes y ofrecer los servicios de la empresa del sector de instalaciones eléctricas.
 Apoyar al director País y definir el desarrollo comercial de la empresa en el sector.
 Responsable de establecer plan de acción para la consecución de contratos con clientes a corto y largo plazo.
 Realizar el estudio económico de las ofertas.",Experiencia mínima de 2 años en áreas comerciales en empresas de instalación de ingeniería eléctrica o distribución de material eléctrico para el sector privado.
908,6,44126484,Practicante de Planeamiento Financiero y Comercial,"1) • Generar reportes periódicos.
 2) • Automatización y mejora de procesos internos.
 3) • Revisión periódica de indicadores generando alertas y sugiriendo acciones a tomar.
 4) • Brindar soporte a las diversas actividades del equipo.","·Manejo de Ms. Excel (tablas dinámicas).
 ·Manejo de bases de datos en Access (recomendable).
 ·Manejo de Visual Basic/macros (recomendable)."
909,6,44126496,Subgerente de Sistemas - Banco CENCOSUD,"-Proponer, formular y dirigir gestiones orientadas a la optimización, desarrollo y continuidad de los procesos tecnológicos relacionados al Negocio y orientados a los lineamientos corporativos del Banco.
 -Formular el plan de desarrollo informático acorde con el Plan de Negocios y otros planes de las diferentes áreas usuarios de la empresa, en base a los lineamientos corporativos.
 -Dirigir al equipo de trabajo para entregar los servicios informáticos al Banco bajo los niveles de servicio adecuados y pactados con el negocio.
 -Conducir la evaluación, desarrollo, implantación, operación, mantenimiento y seguimiento de los sistemas de información computarizados.
 -Proponer la adquisición de equipos, servicios y cualquier otro recurso informático y de comunicaciones de datos.
 -Dirigir la operación y mantenimiento de servicios, equipos de cómputo y de comunicaciones de datos de la empresa.
 -Dirigir el soporte y apoyo a los usuarios en lo que refiere al buen funcionamiento de los equipos informáticos, tecnología de información y software relacionados.
 -Orientar a las diferentes gerencias de la empresa en lo que se refiere a lineamientos estratégicos relacionados con el uso de tecnología de información.","- Cinco años liderando áreas de sistemas y dos de ellos en empresas del rubro financiero.
 - Haber realizados cursos de perfeccionamiento relacionados a Sistemas, Desarrollo de Proyectos e Ingeniería de Software.
 -Conocimientos de Ingeniería de Software, Gestión de portafolio de proyectos, Gestión de la demanda, Gobierno de personas, Desarrollo de equipos de trabajo, Gestión del tiempo, Procesamiento de datos, Gestión de acuerdos de Nivel de Servicios (SLA)."
910,3,44126497,Practicante de Infraestructura y Tecnologia,"- Apoyo en la implementación de Proyectos de Tecnología.
 - Documentación de Proyectos.
 - Coordinación con usuarios y proveedores.
 - Tareas administrativas.
 - Atención de Requerimientos IT.",No indispensable.
911,1,44126505,PHP - Front End Developer,"As a Front End Engineer at Sinergy Group, you will specialize in the development of web applicationUIs specially using AJAX and similar technologies. Back End technology required is PHP.
 You may be involved in the design of new web frameworks or use existing frameworks for building scalable frontend applications.
 You may be involved in the development of advanced applications, designed with innovative architectures, consuming mainly REST services, and information from mainstream information providers as Facebook, Google and others. We are looking for developers who are passionate about technology and programming and have experience in building applications considering impeccable user experience, responsiveness and dynamic consumer experiences.
 
 In Sinergy we work in small and highly efficient teams, and adopt agile methodology for development.
 
 Please fill the form in http://www.esinergy.com/jobs.html","Front End Samurai will need:
 - Advanced knowledge of PHP and frameworks
 - Advanced knowledge of HTML
 - Advanced knowledge of Javascript
 - Knowledge of Style Sheets CSS
 - Knowledge of HTML5, CSS3
 
 The following would be beneficial:
 - Knowledge of Python, Java, C#
 - Knowledge of client template languages
 - Knowledge of web frameworks
 - CofeeScript, Dojo, Jquery
 - Version control systems, Git, SVN
 - Intermediate English"
912,6,44126520,Practicante para Planeamiento Digital,"La Dirección de Comunicación Institucional de la PUCP (DCI - PUCP) se encuentra en búsqueda de un practicante profesional para el área de Planeamiento Digital que participará en tareas vinculadas a la investigación y planificación de sitios web, aplicaciones móviles y aplicaciones en Facebook. Trabajará de forma conjunta con el personal interno especializado en usabilidad y diseño de interacción, diseñadores web y programadores para el desarrollo de tecnologías orientadas al usuario final.
 
 /*--- IMPORTANTE ---*/
 Esta posición es para especializarte en la planificación/creación de soportes digitales a nivel conceptual (apps, sitios web y/o sistemas de intranet), no para la elaboración de planes de medios, Community manager o Diseño web.
 
 - Apoyar en el desarrollo de pruebas de usabilidad para el desarrollo de sitios web de la universidad.
 
 - Elaborar estructuras de mapas de sitio web ya existentes y verificar el estado de los contenidos publicados en esas plataformas.
 
 - Apoyar en la elaboración de prototipos interactivos que definan el comportamiento de páginas web, aplicaciones móviles y similares.
 
 - Apoyar el control de bugs antes del lanzamiento de nuevos productos digitales.
 
 - Apoyar en envíos masivos.
 
 NOTA: ENVIAR CV + CARTA DE PRESENTACION AL EMAIL : aten@pucp.pe","- Indispensable que esté interesado en especializarse en medios digitales y que le guste la tecnología. Conocimientos de wireframing y de usabilidad son definitivamente un plus.
 
 - Buena redacción, capacidad de pensamiento crítico-creativo y mucha curiosidad. Debe interesarte averiguar el cómo y por qué funcionan las cosas.
 
 - Dominio de idioma Inglés, avanzado en lectura.
 
 - Conocimientos de software: Excel, Word y Powerpoint; y de algún software de diseño gráfico: Adobe Photoshop, Illustrator, Fireworks o Indesign.
 
 - Deseable conocimientos básicos de HTML y CSS.
 
 - Deseable que sea usuario frecuente de aplicativos, videojuegos o similares.
 
 SOBRE LA CARTA DE PRESENTACIÓN
 
 - Indica por qué te interesa trabajar en medios digitales(máximo 600 palabras). NO SE CONSIDERARÁN LAS POSTULACIONES QUE NO INCLUYAN ESTE DOCUMENTO
 
 - Incluye un enlace a tu portafolio de trabajo(pueden ser enlaces, imágenes, bocetos, blogs, páginas web o documentos de campañas, proyectos de clase, personales o trabajos freelance en formato PDF, DOC o JPG) que involucren el uso estratégico de medios digitales (páginas web, emailing, redes sociales o aplicaciones)"
913,3,44126560,Ingeniero de Sistemas,"- Administración del DataCenter.
 - Diseño de Topología de red.
 - Administración de equipos de comunicación, central telefónica, correo electronico.
 - Administracion ERP.
 - Soporte de usuario (software, hardware).","- Ingeniero de Sistema con experiencia laboral mayor a 2 años.
 - Conocimiento de Gestión de Proyectos metodología ITIL y/o PMI.
 - Conocimiento de desarrollo de proyectos de infraestructura.
 - Experiencia en uso de ERP.
 - Dominio de inglés a nivel intermedio - avanzado."
914,6,44126564,Analista Jr -- Gestion de Informacion y TI para Pricing,"*Extrae, mantiene y actualiza la información con las cuales se construyen y monitorean los insumos de las herramientas de precios.
 *Coordina con Sistemas y la áreas vinculadas los requisitos y estándares de arquitectura y TI para las herramientas de precios.
 *Desarrolla los aplicativos que contienen las herramientas de precios.
 *Automatiza y propone mejoras a los proceses del Equipo.
 *Ejecuta ejercicios analíticos ad hoc en apoyo de las otras dos sub-gerencias y sus analistas.
 *Administra los protocolos de uso y acceso a las herramientas definidos en el esquema de gobierno de las mismas.","*Supervisor o Analista Sr.
 *Desarrollo de proyectos de negocio con aplicación de metodología LEAN / Sig Sigma.
 *Empresa o Industria procedente: Sector servicios o manufactura.
 Requisito indispensable de Software: VBA, .Net, SAS, Oracle, Nivel Intermedio - Avanzado."
915,6,44126565,Practicante de Administración de Ventas,"•Análisis de los proyectos de ventas.
 •Manejo de base de datos a un 100%.
 •Análisis de la información de ventas.
 •Cruces de reportes de venta menor (ventas de concesionario VS sistema SAP).
 •Apoyo en el logro de precisión de data (cruce de data de los concesionarios).","•Excel nivel Avanzado (tablas dinámicas, macros).
 •Manejo de base de datos.
 *Adecuado manejo de la información.
 *Detallista y meticuloso.
 *Capacidad de Análisis."
916,3,44126573,Administrador de Redes,"- Administración de red de datos con clientes.
 - Administración de las Centrales Telefónicas / Wireless.
 - Administración de la Infraestructura de Red.
 - Administración y Virtualización de Servidores.
 - Administración de Servidores Windows NT 4.0, Windows 2000, Windows 2003, Window 2008.
 - Mantenimiento de Servidores.
 - Control de Inventario de Hardware y Software.","- Bachiller de Ingeniería de sistemas, Ingeniería de redes y comunicaciones o carreras afines.
 - Mínimo 3 años de experiencia desempeñando funciones similares.
 - Deseable certificación SAP ABAP"
917,6,44126591,Practicante de Ingeniería de Sistemas - EDEGEL,"• Gestionar el conocimiento de las Centrales Hidroeléctricas Lima y Junín.
 • Implementar nuevas tecnologías para registrar automáticamente las inspecciones en CCHH.
 • Proponer y elaborar mejoras del sistema de generación de permisos de trabajo.
 • Coordinar la información estadística: ingreso, análisis y reporte del ONE SAFETY e IPAL.","• Se valorará su interés hacia el aprendizaje y experiencia o nociones previas de lenguajes de programación.
 • Conocimientos de excel e Inglés a nivel intermedio (deseable).
 • Disponibilidad para realizar las prácticas en la sede Administrativa Moyopampa (Lurigancho)."
918,1,44126593,Project Manager,"Es el responsable de llevar a cabo el proyecto vigilando costos, tiempo y calidad en todas las actividades asociadas. Es responsable de mantener la motivación del equipo y mantener una comunicación sana con el cliente hasta llevar el proyecto a buen término.","• Experiencia mínima de 7 años en el área de desarrollo de software (Java y/o .NET).
 • La experiencia es esencial en el desarrollo de JEE , NET y otros.
 • Experiencia laboral de dos años como mínimo ocupando el puesto de Técnico en equipos de al menos 5 personas.
 • Deseable formación en gestión de proyectos en una institución de prestigio (será un plus haber obtenido la certificación PMP).
 • Amplia experiencia en aplicaciones de manejo para el control del proyecto. Ejemplo: MS Project , Jira , Pivotal Tracker, Rally .
 • Conocimientos avanzados de recopilación de requisitos, metodologías de desarrollo de sistemas ( Agile [ Scrum , XP, otro ] , RUP / UP , cascada .) y sistemas de seguridad.
 • Conocimiento de los sistemas de arquitectura , ingeniería de software , técnicas de orientación a objetos y patrones de diseño , algoritmos de ámbito general.
 • Herramientas para el Diseño de Sistemas (Lenguajes de modelado : UML) .
 • Programación Web (HTML , JSP , CSS , XML , JavaScript, ASPX , PHP , etc.)
 • Conocimientos avanzados de sistemas operativos como Linux , Solaris , AIX y Windows Version Control Herramientas.
 • Habilidades de programación ( C + +, C # , VB , Java )
 • Conocimientos en J2EE,. Net, Application Server, Messaging Services , SOAP, arquitectura orientada a servicios , bases de datos relacionales.
 • Nivel de inglés Intermedio-Avanzado.
 • Disponibilidad para viajar al extranjero."
919,6,44126603,Analista de Métricas,"Elaborar reportes y analizar los indicadores de los procesos que se relacionan con la experiencia del cliente (Ventas, Servicio al Cliente, Field Service y Facturación), para proponer mejoras de las situaciones identificadas.
 Gestionar, analizar, controlar y proponer diseños de los KPI’s relacionados con la experiencia del cliente.
 Analizar y desagregar los indicadores que presenten desviación o comportamientos atípicos, enviar alertas y buscar la causa-raiz de los eventos y sucesos atípicos en la medición.
 Procesar y analizar la información de las encuestas de nivel de satisfacción de canales alternativos (centros de atención al cliente, canal mail y canal chat).","Conocimiento a nivel avanzado de Excel y SQL Server.
 Experiencia mínima de 2 años en el puesto o realizando funciones similares."
920,4,44126619,Practicante para Proyecto en Sistemas,"Global TPA forma parte de un Grupo internacional con presencia en Chile, Colombia y Perú, especializada en la comercialización, administración y liquidación de seguros masivos.
 La Gerencia de Proyectos requiere un Practicante que tendrá como principales funciones: apoyar en el análisis, diseño, desarrollo, pruebas y documentación de un nuevo sistema.","Con conocimientos de ASP.Net, HTML, CSS y JavaScript.
 Deseable manejo de XML y XSL.
 Deseable con experiencia desarrollando consultas en SQL Server."
921,6,44126625,Practicante de Redacción,"LA OPORTUNIDAD
 - Si eres un contador de historias apasionado y quieres desarrollar todo tu potencial como periodista, en la redacción de El Comercio tenemos una plaza de practicante durante 3 meses reservada para ti.
 - Aparte de escribir y expresarte de forma brillante, deberás ser capaz de utilizar cualquier dispositivo tecnológico que pongamos a tu disposición, así como conocer dónde encontrar, interactuar y servir a las comunidades que te apasionan.
 - Te sentirás tan cómodo en Facebook como en Twitter, Pinterest o LinkedIn, y si tienes éxito, tu marca personal crecerá de forma exponencial.
 
 ¿QUE NOS OFRECES?
 - Tienes una visión holística y un pensamiento sistémico.
 - Muestras lo que te apasiona, en la forma de textos escritos y publicados (no importa dónde) bajo tu nombre en los últimos seis meses.
 - Eres un buscador de información incansable.
 - Buen fotógrafo, capaz de producir y editar un video de 10 segundos con tu móvil.
 - Windows es tu patio delantero. Manejas MS Office y Outlook. Pero Google no debe tener secretos. Manejas Analytics, Graph, Google+, Maps, Docs, Drive…
 - Lees e interpretas un documento, manteniendo una adecuada comunicación en Inglés.
 - Tú pasión no tendrá horarios.
 
 ¿QUE OBTIENES?
 - Desarrollar tu pasión en un entorno creativo.
 - Pertenecer a la más antigua y más puntera empresa periodística del Perú.
 - Percibir mediante un Convenio de Prácticas una subvención acorde al mercado.
 - Oportunidad de desarrollo y crecimiento.
 - Entrenamiento técnico y capacitación constante.",La invitación a cada una de las fases será por correo electrónico (no realizaremos llamadas telefónicas).
922,3,44126628,Jefe de Seguridad de la Información,"Objetivo del puesto:
 Proteger la marca y la reputación de RIMAC, asegurando la protección y uso correcto de los activos de información de la compañía.
 Asegurar el cumplimiento de la estrategia de seguridad de la información de Rímac Seguros y Rimac EPS.
 
 Funciones:
 Elaborar la estrategia de Seguridad de la Información acorde a los objetivos estratégicos de la compañía.
 Dirigir y supervisar la definición e implementación del sistema de gestión de seguridad de la información.
 Dirigir el plan de implementación de controles de seguridad de información.
 Asegurar el uso de la metodología de evaluación de riesgos de seguridad de la información alineada con la de riesgo operativo.
 Supervisar y aprobar el mantenimiento y actualización periódica de la Política de Seguridad de la Información.
 Proponer y dirigir la elaboración y el desarrollo de planes, políticas y lineamientos del sistema de gestión de seguridad de la información de la compañía, acorde con la legislación y normativa vigente relacionada.","Certificación CISM, indispensable.
 Deseable Master en seguridad de la Información, Auditoría o relacionados.
 Mínimo 2 años de jefatura en el área de Seguridad de la Información, de preferencia en el sector financiero/asegurador/Consultoría en BIG 4.
 Conocimientos de Seguridad de la Información, Estándares de seguridad ISO 27001.
 Conocimientos de la Circular G-140 SBS.
 Conocimientos técnicos sobre seguridad informática.
 Inglés intermedio."
923,4,44126636,Consultor de Procesos Junior,"-Mapear y modelar los procesos del negocio.
 -Diseñar y desarrollar los flujos de trabajo en herramientas gráficas.
 -Desarrollar integración con otros sistemas mediante BD, XML, Web services, etc.
 -Diseñar y desarrollar reportes con reporteador Business Intelligent.
 -Realizar la parametización de herramientas en entorno Web y desarrollo Java.
 -Elaboración de casos de uso para pruebas de usuario.
 -Realizar la atención de casos de soporte y mejora continua con SW ITIL.","-Mínimo contar con 2 años de experiencia laboral comprobada en la implementación de ERPs (SAP, ORACLE, INFOR, PEOPLESOFT, DYNAMICS, o similares)
 -Egresados de la carrera profesional de Ingeniería de Sistemas o Informática.
 -Conocimientos de Queries en BD (SQL, Oracle, DB2, etc).
 -Conocimientos básicos de Java.
 -Conocimientos base de mapeo de procesos.
 -Conocimientos de trabajo con sistemas WEB y herramientas de integración con otros sistemas."
924,1,44126669,Desarrollador de Aplicaciones Web y Móviles,"-Desarrollar aplicaciones móviles de acuerdo a los requerimientos del usuario.
 -Definir y ejecutar pruebas a las aplicaciones móviles.
 -Ejecutar y controlar pases a producción de aplicaciones móviles.
 -Documentar la construcción de las aplicaciones móviles mediante manuales.
 -Brindar capacitación a los usuarios de las aplicaciones.","-Experiencia mínima 6 meses y haber participado en al menos 2 proyectos de soluciones móviles.
 -Conocimiento de HTML5, CSS, JavaScript y frameworks derivados.
 -Conocimiento del lenguaje de programación C#
 -Conocimiento de implementación en SQL Server.
 -Conocimiento en diseño de aplicaciones responsive.
 -Conocimiento en servicios web.
 
 -Disponibilidad: Tiempo Completo / Medio Tiempo"
